timestamp_ns,source,x_m,y_m,yaw_rad,speed_m_s,wheel_nis,wheel_accepted
1544686365122916953,wheel,1999.848923,-96.298763,0.15835364,19.746215,0.023276,True
1544686365122921897,imu,1999.849019,-96.298747,0.15835367,19.746215,,
1544686365132870574,imu,2000.043046,-96.267768,0.15830250,19.753397,,
1544686365132914060,wheel,2000.044982,-96.267449,0.15830165,19.754697,0.048661,True
1544686365142890753,imu,2000.239608,-96.236399,0.15810582,19.754717,,
1544686365142920411,wheel,2000.241082,-96.236156,0.15810533,19.755770,0.032948,True
1544686365152892042,imu,2000.435597,-96.205160,0.15793940,19.750058,,
1544686365152912954,wheel,2000.437449,-96.204852,0.15793931,19.751788,0.085723,True
1544686365162865638,imu,2000.631598,-96.173935,0.15789713,19.754162,,
1544686365162913753,wheel,2000.633779,-96.173576,0.15789686,19.755662,0.063476,True
1544686365172893552,imu,2000.828502,-96.142577,0.15784132,19.759026,,
1544686365172914175,wheel,2000.829638,-96.142390,0.15784108,19.759900,0.022119,True
1544686365182869746,imu,2001.023912,-96.111480,0.15772390,19.759199,,
1544686365182934846,wheel,2001.025053,-96.111299,0.15772276,19.759070,0.000683,True
1544686365192898645,imu,2001.219507,-96.080390,0.15754786,19.762972,,
1544686365192938770,wheel,2001.221151,-96.080121,0.15754768,19.764015,0.030491,True
1544686365202901037,imu,2001.415625,-96.049230,0.15750240,19.767435,,
1544686365202918929,wheel,2001.417490,-96.048920,0.15750239,19.769240,0.094462,True
1544686365212884060,imu,2001.612038,-96.018023,0.15749831,19.765791,,
1544686365212916064,wheel,2001.613394,-96.017800,0.15749827,19.766656,0.021994,True
1544686365222833208,imu,2001.806983,-95.987057,0.15748707,19.763845,,
1544686365222921744,wheel,2001.809530,-95.986645,0.15748575,19.764839,0.027522,True
1544686365232891174,imu,2002.004147,-95.955754,0.15733677,19.766724,,
1544686365232944514,wheel,2002.005647,-95.955512,0.15733524,19.767243,0.008645,True
1544686365242864193,imu,2002.199287,-95.924820,0.15705106,19.761726,,
1544686365242925550,wheel,2002.202275,-95.924329,0.15705019,19.763810,0.131727,True
1544686365252870987,imu,2002.396375,-95.893607,0.15691020,19.755062,,
1544686365252944255,wheel,2002.398690,-95.893232,0.15691096,19.756158,0.032207,True
1544686365262888225,imu,2002.592755,-95.862518,0.15701434,19.761361,,
1544686365262921114,wheel,2002.595038,-95.862141,0.15701442,19.763337,0.110543,True
1544686365272885830,imu,2002.789575,-95.831339,0.15703970,19.768344,,
1544686365272909578,wheel,2002.790680,-95.831158,0.15703935,19.769079,0.016880,True
1544686365282884434,imu,2002.985388,-95.800342,0.15689390,19.756607,,
1544686365282916876,wheel,2002.986645,-95.800137,0.15689334,19.757312,0.016019,True
1544686365292887697,imu,2003.181164,-95.769383,0.15672219,19.744912,,
1544686365292956090,wheel,2003.182852,-95.769112,0.15672154,19.745349,0.005145,True
1544686365302862150,imu,2003.376065,-95.738591,0.15662748,19.747450,,
1544686365302965295,wheel,2003.378988,-95.738120,0.15662752,19.748542,0.034104,True
1544686365312887555,imu,2003.572541,-95.707554,0.15663146,19.748925,,
1544686365312922055,wheel,2003.574901,-95.707164,0.15663127,19.750911,0.116854,True
1544686365322848091,imu,2003.768511,-95.676594,0.15657663,19.742952,,
1544686365322917385,wheel,2003.771088,-95.676175,0.15657622,19.744345,0.061738,True
1544686365332867229,imu,2003.965090,-95.645554,0.15651628,19.734273,,
1544686365332935216,wheel,2003.967522,-95.645159,0.15651598,19.735578,0.050333,True
1544686365342828979,imu,2004.160383,-95.614729,0.15647346,19.733129,,
1544686365342939419,wheel,2004.163216,-95.614275,0.15647219,19.733940,0.019000,True
1544686365352847395,imu,2004.356352,-95.583817,0.15635813,19.733830,,
1544686365352916176,wheel,2004.359371,-95.583324,0.15635755,19.735761,0.115738,True
1544686365362900881,wheel,2004.554875,-95.552504,0.15627322,19.726259,0.033477,True
1544686365362944273,imu,2004.555720,-95.552371,0.15627285,19.726213,,
1544686365372885920,imu,2004.749393,-95.521864,0.15619349,19.716135,,
1544686365372934620,wheel,2004.750616,-95.521669,0.15619273,19.716481,0.003102,True
1544686365382882770,imu,2004.944392,-95.491169,0.15603757,19.720166,,
1544686365382923869,wheel,2004.946056,-95.490899,0.15603728,19.721193,0.030633,True
1544686365392857909,imu,2005.139584,-95.460461,0.15596490,19.720317,,
1544686365392919859,wheel,2005.142226,-95.460031,0.15596492,19.721973,0.084619,True
1544686365402853069,imu,2005.335705,-95.429607,0.15596946,19.712826,,
1544686365402917468,wheel,2005.337733,-95.429280,0.15596930,19.713702,0.024577,True
1544686365412877532,imu,2005.531664,-95.398788,0.15594526,19.706472,,
1544686365412930086,wheel,2005.533232,-95.398536,0.15594481,19.707104,0.012179,True
1544686365422852615,imu,2005.726388,-95.368176,0.15585984,19.703718,,
1544686365422956402,wheel,2005.728949,-95.367768,0.15585798,19.704289,0.012019,True
1544686365432834092,imu,2005.921191,-95.337578,0.15568047,19.697207,,
1544686365432921151,wheel,2005.924687,-95.337011,0.15567907,19.699298,0.133423,True
1544686365442867283,imu,2006.118218,-95.306653,0.15551884,19.692374,,
1544686365442913000,wheel,2006.121131,-95.306175,0.15551884,19.694794,0.168285,True
1544686365452882188,imu,2006.315108,-95.275762,0.15551987,19.695877,,
1544686365452923263,wheel,2006.317304,-95.275404,0.15552015,19.697541,0.080122,True
1544686365462878576,imu,2006.511029,-95.245024,0.15558623,19.696914,,
1544686365462925248,wheel,2006.513016,-95.244701,0.15558613,19.698159,0.047812,True
1544686365472843079,imu,2006.705975,-95.214437,0.15556615,19.689041,,
1544686365472923801,wheel,2006.708534,-95.214025,0.15556524,19.690147,0.040160,True
1544686365482850311,imu,2006.901584,-95.183760,0.15545396,19.680950,,
1544686365482920281,wheel,2006.903818,-95.183401,0.15545282,19.681977,0.031319,True
1544686365492835284,imu,2007.096604,-95.153204,0.15529113,19.679915,,
1544686365492916669,wheel,2007.099306,-95.152769,0.15528960,19.681233,0.051508,True
1544686365502838820,imu,2007.292229,-95.122586,0.15510208,19.679008,,
1544686365502912615,wheel,2007.294566,-95.122211,0.15510157,19.680019,0.033502,True
1544686365512876701,imu,2007.488263,-95.091932,0.15503333,19.671003,,
1544686365512929938,wheel,2007.490099,-95.091637,0.15503370,19.671953,0.026374,True
1544686365522839989,imu,2007.682704,-95.061528,0.15510277,19.670740,,
1544686365522914145,wheel,2007.685591,-95.061062,0.15510350,19.672489,0.085925,True
1544686365532870331,imu,2007.879117,-95.030792,0.15520074,19.675588,,
1544686365532918670,wheel,2007.881061,-95.030478,0.15520064,19.676738,0.041457,True
1544686365542874088,imu,2008.074547,-95.000207,0.15518125,19.666593,,
1544686365542922483,wheel,2008.077297,-94.999759,0.15518066,19.668718,0.134525,True
1544686365552839949,imu,2008.269984,-94.969627,0.15505912,19.661595,,
1544686365552918539,wheel,2008.272582,-94.969210,0.15505761,19.662917,0.047113,True
1544686365562873628,imu,2008.466010,-94.938994,0.15486534,19.668529,,
1544686365562904983,wheel,2008.468044,-94.938662,0.15486505,19.670232,0.083370,True
1544686365572845767,imu,2008.661247,-94.908509,0.15477310,19.671127,,
1544686365572912650,wheel,2008.663066,-94.908220,0.15477312,19.671694,0.011053,True
1544686365582847588,imu,2008.856129,-94.878098,0.15477521,19.663937,,
1544686365582914493,wheel,2008.858834,-94.877661,0.15477539,19.665612,0.081057,True
1544686365592832995,imu,2009.051554,-94.847590,0.15480255,19.665437,,
1544686365592924794,wheel,2009.054564,-94.847108,0.15480331,19.666915,0.061709,True
1544686365602867308,imu,2009.247771,-94.816949,0.15488559,19.668614,,
1544686365602912694,wheel,2009.249110,-94.816735,0.15488629,19.669123,0.008578,True
1544686365612845829,imu,2009.442106,-94.786587,0.15503915,19.661228,,
1544686365612915917,wheel,2009.444639,-94.786179,0.15503914,19.662576,0.056302,True
1544686365622836971,imu,2009.637338,-94.756062,0.15503727,19.655574,,
1544686365622917522,wheel,2009.639690,-94.755686,0.15503533,19.656549,0.025489,True
1544686365632872784,imu,2009.833055,-94.725489,0.15479536,19.660939,,
1544686365632909234,wheel,2009.835160,-94.725147,0.15479458,19.662598,0.080135,True
1544686365642843877,imu,2010.028158,-94.695052,0.15457966,19.660598,,
1544686365642906275,wheel,2010.030668,-94.694648,0.15458012,19.662102,0.069085,True
1544686365652821355,imu,2010.223260,-94.664631,0.15465220,19.655240,,
1544686365652907960,wheel,2010.226201,-94.664159,0.15465497,19.656759,0.065077,True
1544686365662838280,imu,2010.419074,-94.634059,0.15497208,19.658750,,
1544686365662905911,wheel,2010.421450,-94.633678,0.15497371,19.660046,0.046328,True
1544686365672816614,imu,2010.613976,-94.603576,0.15521262,19.664277,,
1544686365672902457,wheel,2010.616680,-94.603144,0.15521242,19.665455,0.044078,True
1544686365682840842,imu,2010.809742,-94.572938,0.15518894,19.658845,,
1544686365682907546,wheel,2010.811961,-94.572582,0.15518821,19.659905,0.035026,True
1544686365692843310,imu,2011.004921,-94.542405,0.15507984,19.653726,,
1544686365692913472,wheel,2011.007240,-94.542033,0.15507940,19.654898,0.037598,True
1544686365702871820,imu,2011.200644,-94.511804,0.15501760,19.659272,,
1544686365702915937,wheel,2011.202705,-94.511470,0.15501768,19.660706,0.059564,True
1544686365712873052,imu,2011.396119,-94.481243,0.15503543,19.660187,,
1544686365712932075,wheel,2011.397494,-94.481026,0.15503562,19.660428,0.002141,True
1544686365722833014,imu,2011.589789,-94.450969,0.15506764,19.655073,,
1544686365722906105,wheel,2011.592537,-94.450527,0.15506844,19.656653,0.072504,True
1544686365732829944,imu,2011.785262,-94.420390,0.15517638,19.656036,,
1544686365732906116,wheel,2011.787790,-94.419985,0.15517801,19.657311,0.045178,True
1544686365742834001,imu,2011.980613,-94.389799,0.15538933,19.660462,,
1544686365742905784,wheel,2011.983254,-94.389374,0.15539041,19.661928,0.063873,True
1544686365752888123,imu,2012.177144,-94.358986,0.15554056,19.658839,,
1544686365752927709,wheel,2012.178511,-94.358767,0.15554075,19.659538,0.014685,True
1544686365762867832,imu,2012.371552,-94.328492,0.15558715,19.656109,,
1544686365762910817,wheel,2012.373294,-94.328211,0.15558683,19.657208,0.033768,True
1544686365772833568,imu,2012.566012,-94.297989,0.15551212,19.661231,,
1544686365772919520,wheel,2012.567808,-94.297707,0.15551131,19.661425,0.000659,True
1544686365782866872,imu,2012.761054,-94.267420,0.15541799,19.666468,,
1544686365782914392,wheel,2012.763024,-94.267102,0.15541845,19.667716,0.044970,True
1544686365792832537,imu,2012.955738,-94.236898,0.15551353,19.667593,,
1544686365792917418,wheel,2012.958264,-94.236494,0.15551617,19.668617,0.031620,True
1544686365802858920,imu,2013.151423,-94.206180,0.15582547,19.666032,,
1544686365802918633,wheel,2013.153042,-94.205922,0.15582725,19.666565,0.008650,True
1544686365812824029,imu,2013.345471,-94.175662,0.15612128,19.664177,,
1544686365812898357,wheel,2013.347809,-94.175287,0.15612224,19.665201,0.032816,True
1544686365822824966,imu,2013.540613,-94.144926,0.15625027,19.659490,,
1544686365822910593,wheel,2013.542820,-94.144574,0.15624971,19.660122,0.012167,True
1544686365832814376,imu,2013.735150,-94.114282,0.15618489,19.658190,,
1544686365832921126,wheel,2013.738281,-94.113781,0.15618305,19.659463,0.046002,True
1544686365842820110,imu,2013.930529,-94.083526,0.15601242,19.660459,,
1544686365842917919,wheel,2013.933496,-94.083051,0.15601275,19.661754,0.046833,True
1544686365852823822,imu,2014.125909,-94.052783,0.15604678,19.664023,,
1544686365852905990,wheel,2014.128239,-94.052410,0.15604866,19.664878,0.022094,True
1544686365862813929,imu,2014.320695,-94.022109,0.15627518,19.662537,,
1544686365862908489,wheel,2014.323469,-94.021665,0.15627695,19.663589,0.036112,True
1544686365872803963,imu,2014.515642,-93.991368,0.15646220,19.656698,,
1544686365872908417,wheel,2014.518011,-93.990992,0.15646373,19.657083,0.004780,True
1544686365882815046,imu,2014.710355,-93.960634,0.15660897,19.654976,,
1544686365882911614,wheel,2014.713228,-93.960174,0.15660940,19.656177,0.040872,True
1544686365892819453,imu,2014.905600,-93.929793,0.15665335,19.657350,,
1544686365892914135,wheel,2014.907723,-93.929456,0.15665346,19.657661,0.003330,True
1544686365902894142,imu,2015.101490,-93.898850,0.15666527,19.654672,,
1544686365902917877,wheel,2015.102706,-93.898653,0.15666536,19.655553,0.023462,True
1544686365912823675,imu,2015.294985,-93.868276,0.15670376,19.647357,,
1544686365912908829,wheel,2015.297244,-93.867915,0.15670409,19.648075,0.015091,True
1544686365922805200,imu,2015.489303,-93.837566,0.15674311,19.647495,,
1544686365922919667,wheel,2015.492213,-93.837102,0.15674353,19.648306,0.019493,True
1544686365932811240,imu,2015.684178,-93.806760,0.15677982,19.647355,,
1544686365932910755,wheel,2015.686714,-93.806355,0.15678098,19.647972,0.015010,True
1544686365942879448,imu,2015.880123,-93.775770,0.15689733,19.637559,,
1544686365942908336,wheel,2015.881962,-93.775470,0.15689764,19.639070,0.067035,True
1544686365952824212,imu,2016.074286,-93.745035,0.15700437,19.634923,,
1544686365952908515,wheel,2016.076705,-93.744647,0.15700451,19.635885,0.025245,True
1544686365962818411,imu,2016.268917,-93.714216,0.15702095,19.639099,,
1544686365962898856,wheel,2016.270707,-93.713932,0.15702061,19.639377,0.002160,True
1544686365972834020,imu,2016.463430,-93.683423,0.15697892,19.639881,,
1544686365972906767,wheel,2016.465193,-93.683142,0.15697881,19.640264,0.005094,True
1544686365982865421,imu,2016.658354,-93.652569,0.15696321,19.635182,,
1544686365982932338,wheel,2016.660178,-93.652277,0.15696380,19.635782,0.011346,True
1544686365992805744,imu,2016.851646,-93.621966,0.15705050,19.631913,,
1544686365992913150,wheel,2016.854449,-93.621518,0.15705230,19.632703,0.021275,True
1544686366002817257,imu,2017.046467,-93.591094,0.15721853,19.626494,,
1544686366002915622,wheel,2017.048728,-93.590733,0.15721928,19.626859,0.005159,True
1544686366012823008,imu,2017.240752,-93.560285,0.15729455,19.621100,,
1544686366012901704,wheel,2017.243235,-93.559885,0.15729496,19.622245,0.037674,True
1544686366022834367,imu,2017.435731,-93.529349,0.15734646,19.622644,,
1544686366022908997,wheel,2017.437711,-93.529032,0.15734661,19.623222,0.011686,True
1544686366032826083,imu,2017.629874,-93.498542,0.15736701,19.615564,,
1544686366032912051,wheel,2017.631990,-93.498203,0.15736680,19.616019,0.008332,True
1544686366042817868,imu,2017.823856,-93.467761,0.15734297,19.606590,,
1544686366042911548,wheel,2017.827215,-93.467219,0.15734328,19.608429,0.097928,True
1544686366052814798,imu,2018.019002,-93.436787,0.15737593,19.608284,,
1544686366052943104,wheel,2018.021226,-93.436436,0.15737707,19.607932,0.002781,True
1544686366062823568,imu,2018.212550,-93.406066,0.15746478,19.604680,,
1544686366062901985,wheel,2018.215482,-93.405593,0.15746571,19.606305,0.081950,True
1544686366072830156,imu,2018.407690,-93.375062,0.15758407,19.598830,,
1544686366072903303,wheel,2018.409285,-93.374808,0.15758477,19.598991,0.001315,True
1544686366082829412,imu,2018.601379,-93.344274,0.15768050,19.591868,,
1544686366082929365,wheel,2018.603787,-93.343888,0.15768123,19.592385,0.009222,True
1544686366092833866,imu,2018.795408,-93.313413,0.15775388,19.587637,,
1544686366092914225,wheel,2018.798039,-93.312989,0.15775353,19.588839,0.047539,True
1544686366102806172,imu,2018.989357,-93.282559,0.15771031,19.578908,,
1544686366102929409,wheel,2018.992316,-93.282085,0.15770934,19.579562,0.013623,True
1544686366112824140,imu,2019.183634,-93.251668,0.15763115,19.576905,,
1544686366112928772,wheel,2019.186557,-93.251198,0.15763115,19.577999,0.033258,True
1544686366122804752,imu,2019.377522,-93.220844,0.15763125,19.580065,,
1544686366122909169,wheel,2019.380779,-93.220320,0.15763344,19.581433,0.062827,True
1544686366132825232,imu,2019.572490,-93.189826,0.15784145,19.571441,,
1544686366132913373,wheel,2019.575290,-93.189375,0.15784248,19.572625,0.049334,True
1544686366142849022,imu,2019.767270,-93.158807,0.15795907,19.558958,,
1544686366142907720,wheel,2019.769108,-93.158510,0.15795879,19.559777,0.020357,True
1544686366152811194,imu,2019.960391,-93.128046,0.15791064,19.556488,,
1544686366152902877,wheel,2019.963344,-93.127570,0.15791010,19.557914,0.057349,True
1544686366162826221,imu,2020.155020,-93.097054,0.15785102,19.559942,,
1544686366162897762,wheel,2020.157086,-93.096721,0.15785090,19.560690,0.019242,True
1544686366172829875,imu,2020.348904,-93.066191,0.15783373,19.551247,,
1544686366172936520,wheel,2020.350892,-93.065875,0.15783473,19.551039,0.000209,True
1544686366182832948,imu,2020.541915,-93.035462,0.15792756,19.539629,,
1544686366182903526,wheel,2020.544464,-93.035050,0.15792831,19.541054,0.057826,True
1544686366192874073,imu,2020.736881,-93.004397,0.15803442,19.542712,,
1544686366192901589,wheel,2020.737969,-93.004220,0.15803447,19.543379,0.012753,True
1544686366202889654,imu,2020.930743,-92.973498,0.15805199,19.544591,,
1544686366202933233,wheel,2020.931713,-92.973342,0.15805240,19.544688,0.000687,True
1544686366212855170,imu,2021.123153,-92.942821,0.15814480,19.531843,,
1544686366212936095,wheel,2021.125521,-92.942440,0.15814565,19.532724,0.026727,True
1544686366222851509,imu,2021.316729,-92.911936,0.15824939,19.522852,,
1544686366222903739,wheel,2021.318605,-92.911632,0.15824896,19.523878,0.030968,True
1544686366232829842,imu,2021.509973,-92.881101,0.15816815,19.522270,,
1544686366232923204,wheel,2021.512822,-92.880642,0.15816691,19.523478,0.045227,True
1544686366242827908,imu,2021.703762,-92.850200,0.15803474,19.518938,,
1544686366242921444,wheel,2021.706588,-92.849744,0.15803442,19.520119,0.042906,True
